posted_date,city,new_cases,new_tests,new_deaths
2020-05-04,Seal Beach,0,20,0
2020-05-05,Seal Beach,0,17,0
2020-05-06,Seal Beach,0,20,0
2020-05-07,Seal Beach,0,8,0
2020-05-08,Seal Beach,1,12,0
2020-05-09,Seal Beach,0,9,0
2020-05-10,Seal Beach,0,8,0
2020-05-11,Seal Beach,0,19,0
2020-05-12,Seal Beach,0,24,0
2020-05-13,Seal Beach,0,19,0
2020-05-14,Seal Beach,0,23,0
2020-05-15,Seal Beach,0,16,0
2020-05-16,Seal Beach,0,19,0
2020-05-17,Seal Beach,0,7,0
2020-05-18,Seal Beach,0,26,0
2020-05-19,Seal Beach,0,20,0
2020-05-20,Seal Beach,0,21,0
2020-05-21,Seal Beach,1,21,0
2020-05-22,Seal Beach,0,29,0
2020-05-23,Seal Beach,1,12,0
2020-05-24,Seal Beach,8,68,0
2020-05-25,Seal Beach,4,38,0
2020-05-26,Seal Beach,1,43,0
2020-05-27,Seal Beach,0,31,0
2020-05-28,Seal Beach,1,25,0
2020-05-29,Seal Beach,1,31,0
2020-05-30,Seal Beach,0,17,0
2020-05-31,Seal Beach,20,96,0
2020-06-01,Seal Beach,1,23,1
2020-06-02,Seal Beach,0,26,0
2020-06-03,Seal Beach,0,15,1
2020-06-04,Seal Beach,0,32,0
2020-06-05,Seal Beach,1,27,1
2020-06-06,Seal Beach,0,15,0
2020-06-07,Seal Beach,0,12,0
2020-06-08,Seal Beach,3,28,0
2020-06-09,Seal Beach,1,32,0
2020-06-10,Seal Beach,0,20,1
2020-06-11,Seal Beach,0,26,0
2020-06-12,Seal Beach,3,35,1
2020-06-13,Seal Beach,2,13,1
2020-06-14,Seal Beach,0,11,0
2020-06-15,Seal Beach,4,32,0
2020-06-16,Seal Beach,6,43,1
2020-06-17,Seal Beach,4,34,1
2020-06-18,Seal Beach,6,35,1
2020-06-19,Seal Beach,1,41,0
2020-06-20,Seal Beach,0,21,0
2020-06-21,Seal Beach,1,15,0
2020-06-22,Seal Beach,3,48,1
2020-06-23,Seal Beach,4,46,0
2020-06-24,Seal Beach,2,43,3
2020-06-25,Seal Beach,9,47,0
2020-06-26,Seal Beach,0,40,0
2020-06-27,Seal Beach,3,18,0
2020-06-28,Seal Beach,0,5,2
2020-06-29,Seal Beach,5,50,2
2020-06-30,Seal Beach,3,51,3
2020-07-01,Seal Beach,0,43,0
2020-07-02,Seal Beach,4,40,0
2020-07-03,Seal Beach,1,33,1
2020-07-04,Seal Beach,0,9,1
2020-07-05,Seal Beach,2,19,0
2020-07-06,Seal Beach,5,54,0
2020-07-07,Seal Beach,2,56,0
2020-07-08,Seal Beach,2,58,2
2020-07-09,Seal Beach,2,55,0
2020-07-10,Seal Beach,4,35,0
2020-07-11,Seal Beach,0,13,0
2020-07-12,Seal Beach,0,9,0
2020-07-13,Seal Beach,2,55,1
2020-07-14,Seal Beach,3,49,0
2020-07-15,Seal Beach,4,46,0
2020-07-16,Seal Beach,0,36,0
2020-07-17,Seal Beach,1,51,0
2020-07-18,Seal Beach,0,17,0
2020-07-19,Seal Beach,1,16,0
2020-07-20,Seal Beach,3,36,0
2020-07-21,Seal Beach,5,37,0
2020-07-22,Seal Beach,2,42,0
2020-07-23,Seal Beach,0,33,0
2020-07-24,Seal Beach,0,24,0
2020-07-25,Seal Beach,0,22,0
2020-07-26,Seal Beach,0,16,0
2020-07-27,Seal Beach,2,34,0
2020-07-28,Seal Beach,0,49,2
2020-07-29,Seal Beach,1,28,0
2020-07-30,Seal Beach,0,32,1
2020-07-31,Seal Beach,3,36,0
2020-08-01,Seal Beach,1,28,0
2020-08-02,Seal Beach,2,25,0
2020-08-03,Seal Beach,1,54,0
2020-08-04,Seal Beach,1,36,0
2020-08-05,Seal Beach,2,37,1
2020-08-06,Seal Beach,0,29,0
2020-08-07,Seal Beach,1,48,1
2020-08-08,Seal Beach,1,33,0
2020-08-09,Seal Beach,0,13,0
2020-08-10,Seal Beach,1,37,0
2020-08-11,Seal Beach,0,34,0
2020-08-12,Seal Beach,1,40,0
2020-08-13,Seal Beach,1,48,0
2020-08-14,Seal Beach,0,32,0
2020-08-15,Seal Beach,1,21,0
2020-08-16,Seal Beach,1,11,0
2020-08-17,Seal Beach,2,38,0
2020-08-18,Seal Beach,0,42,1
2020-08-19,Seal Beach,0,35,0
2020-08-20,Seal Beach,0,48,0
2020-08-21,Seal Beach,0,35,0
2020-08-22,Seal Beach,0,16,0
2020-08-23,Seal Beach,0,14,0
2020-08-24,Seal Beach,1,47,0
2020-08-25,Seal Beach,1,30,0
2020-08-26,Seal Beach,0,49,0
2020-08-27,Seal Beach,0,27,0
2020-08-28,Seal Beach,0,27,0
2020-08-29,Seal Beach,0,17,1
2020-08-30,Seal Beach,0,14,0
2020-08-31,Seal Beach,0,39,0
2020-09-01,Seal Beach,0,23,0
2020-09-02,Seal Beach,0,53,0
2020-09-03,Seal Beach,1,28,0
2020-09-04,Seal Beach,0,46,0
2020-09-05,Seal Beach,1,11,0
2020-09-06,Seal Beach,0,10,0
2020-09-07,Seal Beach,0,9,0
2020-09-08,Seal Beach,0,41,0
2020-09-09,Seal Beach,0,28,0
2020-09-10,Seal Beach,2,38,0
2020-09-11,Seal Beach,1,28,0
2020-09-12,Seal Beach,0,10,0
2020-09-13,Seal Beach,0,8,0
2020-09-14,Seal Beach,1,17,0
2020-09-15,Seal Beach,1,20,0
2020-09-16,Seal Beach,3,26,0
2020-09-17,Seal Beach,0,15,0
2020-09-18,Seal Beach,0,14,0
2020-09-20,Seal Beach,0,1,0
2020-02-07,Stanton,0,2,0
2020-03-13,Stanton,0,1,0
2020-03-18,Stanton,0,1,0
2020-03-19,Stanton,0,1,0
2020-03-20,Stanton,0,1,0
2020-03-21,Stanton,0,1,0
2020-03-22,Stanton,0,2,0
2020-03-23,Stanton,0,4,0
2020-03-25,Stanton,0,1,0
2020-03-26,Stanton,0,3,0
2020-03-27,Stanton,0,1,0
2020-03-28,Stanton,0,2,0
2020-03-29,Stanton,0,1,0
2020-03-30,Stanton,0,4,0
2020-03-31,Stanton,0,1,0
2020-04-01,Stanton,1,3,0
2020-04-02,Stanton,0,2,0
2020-04-03,Stanton,1,3,0
2020-04-04,Stanton,1,4,0
2020-04-05,Stanton,1,2,0
2020-04-06,Stanton,0,2,0
2020-04-07,Stanton,0,2,0
2020-04-08,Stanton,0,6,1
2020-04-10,Stanton,0,6,0
2020-04-11,Stanton,1,4,0
2020-04-12,Stanton,0,1,0
2020-04-13,Stanton,0,5,0
2020-04-14,Stanton,2,10,0
2020-04-15,Stanton,4,11,0
2020-04-16,Stanton,2,5,0
2020-04-17,Stanton,1,5,0
2020-04-18,Stanton,0,3,0
2020-04-19,Stanton,0,1,0
2020-04-20,Stanton,0,11,0
2020-04-21,Stanton,1,8,0
2020-04-22,Stanton,2,10,0
2020-04-23,Stanton,0,5,0
2020-04-24,Stanton,3,10,0
2020-04-25,Stanton,1,3,0
2020-04-26,Stanton,0,7,1
2020-04-27,Stanton,1,10,0
2020-04-28,Stanton,1,13,0
2020-04-29,Stanton,1,17,0
2020-04-30,Stanton,1,14,0
2020-05-01,Stanton,0,10,0
2020-05-02,Stanton,1,5,0
2020-05-03,Stanton,2,4,0
2020-05-04,Stanton,1,14,0
2020-05-05,Stanton,2,15,0
2020-05-06,Stanton,2,18,0
2020-05-07,Stanton,0,13,0
2020-05-08,Stanton,1,17,0
2020-05-09,Stanton,2,6,0
2020-05-10,Stanton,2,5,0
2020-05-11,Stanton,1,19,0
2020-05-12,Stanton,3,27,0
2020-05-13,Stanton,0,23,0
2020-05-14,Stanton,1,11,0
2020-05-15,Stanton,4,21,0
2020-05-16,Stanton,0,5,0
2020-05-17,Stanton,4,6,0
2020-05-18,Stanton,5,27,0
2020-05-19,Stanton,4,15,0
2020-05-20,Stanton,3,25,0
2020-05-21,Stanton,2,22,0
2020-05-22,Stanton,5,29,0
2020-05-23,Stanton,1,9,0
2020-05-24,Stanton,1,7,0
2020-05-25,Stanton,0,8,0
2020-05-26,Stanton,3,20,0
2020-05-27,Stanton,1,30,0
2020-05-28,Stanton,1,26,0
2020-05-29,Stanton,2,31,0
2020-05-30,Stanton,0,15,0
2020-05-31,Stanton,2,7,0
2020-06-01,Stanton,4,29,0
2020-06-02,Stanton,4,37,0
2020-06-03,Stanton,1,31,0
2020-06-04,Stanton,1,31,0
2020-06-05,Stanton,3,35,0
2020-06-06,Stanton,4,29,0
2020-06-07,Stanton,2,93,0
2020-06-08,Stanton,5,38,0
2020-06-09,Stanton,3,54,0
2020-06-10,Stanton,1,33,0
2020-06-11,Stanton,2,49,0
2020-06-12,Stanton,6,37,0
2020-06-13,Stanton,7,28,0
2020-06-14,Stanton,4,15,0
2020-06-15,Stanton,2,33,0
2020-06-16,Stanton,10,60,0
2020-06-17,Stanton,6,40,0
2020-06-18,Stanton,8,44,0
2020-06-19,Stanton,6,44,0
2020-06-20,Stanton,5,28,1
2020-06-21,Stanton,2,16,0
2020-06-22,Stanton,8,40,0
2020-06-23,Stanton,7,48,0
2020-06-24,Stanton,10,52,0
2020-06-25,Stanton,14,67,0
2020-06-26,Stanton,9,48,0
2020-06-27,Stanton,10,29,0
2020-06-28,Stanton,4,15,0
2020-06-29,Stanton,12,38,0
2020-06-30,Stanton,7,45,0
2020-07-01,Stanton,7,41,1
2020-07-02,Stanton,10,51,0
2020-07-03,Stanton,13,48,0
2020-07-04,Stanton,1,11,0
2020-07-05,Stanton,7,28,0
2020-07-06,Stanton,8,53,1
2020-07-07,Stanton,7,55,0
2020-07-08,Stanton,15,76,0
2020-07-09,Stanton,10,50,0
2020-07-10,Stanton,14,56,0
2020-07-11,Stanton,6,39,0
2020-07-12,Stanton,3,23,0
2020-07-13,Stanton,5,47,0
2020-07-14,Stanton,5,55,0
2020-07-15,Stanton,11,71,1
2020-07-16,Stanton,10,58,0
2020-07-17,Stanton,8,104,0
2020-07-18,Stanton,11,56,1
2020-07-19,Stanton,3,23,1
2020-07-20,Stanton,9,75,0
2020-07-21,Stanton,8,33,0
2020-07-22,Stanton,10,61,0
2020-07-23,Stanton,5,41,0
2020-07-24,Stanton,3,45,0
2020-07-25,Stanton,8,36,0
2020-07-26,Stanton,1,9,0
2020-07-27,Stanton,4,40,0
2020-07-28,Stanton,6,54,0
2020-07-29,Stanton,10,72,0
2020-07-30,Stanton,10,72,0
2020-07-31,Stanton,3,92,0
2020-08-01,Stanton,5,44,0
2020-08-02,Stanton,9,31,0
2020-08-03,Stanton,4,52,0
2020-08-04,Stanton,6,57,0
2020-08-05,Stanton,4,57,1
2020-08-06,Stanton,7,39,1
2020-08-07,Stanton,3,51,0
2020-08-08,Stanton,2,17,0
2020-08-09,Stanton,1,17,0
2020-08-10,Stanton,2,34,0
2020-08-11,Stanton,7,53,0
2020-08-12,Stanton,2,57,0
2020-08-13,Stanton,6,37,0
2020-08-14,Stanton,4,45,1
2020-08-15,Stanton,1,31,0
2020-08-16,Stanton,1,14,0
2020-08-17,Stanton,2,41,0
2020-08-18,Stanton,5,54,0
2020-08-19,Stanton,2,32,0
2020-08-20,Stanton,2,25,0
2020-08-21,Stanton,5,46,1
2020-08-22,Stanton,2,20,0
2020-08-23,Stanton,1,20,0
2020-08-24,Stanton,3,46,0
2020-08-25,Stanton,4,50,0
2020-08-26,Stanton,3,36,0
2020-08-27,Stanton,2,33,0
2020-08-28,Stanton,3,23,0
2020-08-29,Stanton,0,28,0
2020-08-30,Stanton,0,7,0
2020-08-31,Stanton,0,38,1
2020-09-01,Stanton,4,46,0
2020-09-02,Stanton,2,37,0
2020-09-03,Stanton,3,33,0
2020-09-04,Stanton,2,46,0
2020-09-05,Stanton,1,18,0
2020-09-06,Stanton,1,6,0
2020-09-07,Stanton,1,11,0
2020-09-08,Stanton,1,30,0
2020-09-09,Stanton,4,42,0
2020-09-10,Stanton,1,43,0
2020-09-11,Stanton,0,34,0
2020-09-12,Stanton,0,10,0
2020-09-13,Stanton,0,3,0
2020-09-14,Stanton,2,20,0
2020-09-15,Stanton,0,35,0
2020-09-16,Stanton,1,24,0
2020-09-17,Stanton,0,9,0
2020-09-18,Stanton,0,10,0
2020-09-19,Stanton,0,1,0
2020-09-20,Stanton,0,1,0
2020-03-16,Sunset Beach,0,1,0
2020-04-08,Sunset Beach,0,1,0
2020-04-21,Sunset Beach,0,1,0
2020-04-24,Sunset Beach,0,1,0
2020-04-27,Sunset Beach,0,1,0
2020-04-28,Sunset Beach,0,1,0
2020-04-29,Sunset Beach,0,2,0
2020-05-05,Sunset Beach,0,1,0
2020-05-07,Sunset Beach,0,1,0
2020-05-08,Sunset Beach,0,1,0
2020-05-12,Sunset Beach,0,2,0
2020-05-13,Sunset Beach,0,1,0
2020-05-15,Sunset Beach,0,1,0
2020-05-21,Sunset Beach,0,2,0
2020-05-22,Sunset Beach,0,2,0
2020-05-23,Sunset Beach,0,1,0
2020-05-26,Sunset Beach,0,2,0
2020-05-30,Sunset Beach,0,1,0
2020-06-01,Sunset Beach,0,2,0
2020-06-02,Sunset Beach,0,2,0
2020-06-04,Sunset Beach,0,1,0
2020-06-05,Sunset Beach,0,2,0
2020-06-08,Sunset Beach,0,2,0
2020-06-09,Sunset Beach,0,1,0
2020-06-10,Sunset Beach,0,1,0
2020-06-11,Sunset Beach,0,4,0
2020-06-12,Sunset Beach,0,2,0
2020-06-14,Sunset Beach,0,1,0
2020-06-15,Sunset Beach,0,3,0
2020-06-16,Sunset Beach,0,1,0
2020-06-18,Sunset Beach,0,2,0
2020-06-19,Sunset Beach,0,2,0
2020-06-21,Sunset Beach,0,1,0
2020-06-22,Sunset Beach,0,4,0
2020-06-23,Sunset Beach,0,2,0
2020-06-24,Sunset Beach,1,6,0
2020-06-25,Sunset Beach,0,3,0
2020-06-26,Sunset Beach,0,2,0
2020-06-27,Sunset Beach,1,2,0
2020-06-28,Sunset Beach,0,2,0
2020-06-30,Sunset Beach,1,3,0
2020-07-01,Sunset Beach,0,1,0
2020-07-02,Sunset Beach,0,2,0
2020-07-04,Sunset Beach,0,1,0
2020-07-06,Sunset Beach,1,2,0
2020-07-07,Sunset Beach,0,5,0
2020-07-08,Sunset Beach,0,3,0
2020-07-09,Sunset Beach,2,3,0
2020-07-10,Sunset Beach,0,4,0
2020-07-13,Sunset Beach,0,3,0
2020-07-14,Sunset Beach,0,1,0
2020-07-15,Sunset Beach,0,2,0
2020-07-16,Sunset Beach,0,2,0
2020-07-17,Sunset Beach,1,1,0
2020-07-19,Sunset Beach,0,4,0
2020-07-21,Sunset Beach,0,1,0
2020-07-22,Sunset Beach,0,4,0
2020-07-23,Sunset Beach,0,1,0
2020-07-25,Sunset Beach,0,3,0
2020-07-27,Sunset Beach,1,3,0
2020-07-29,Sunset Beach,0,1,0
2020-07-30,Sunset Beach,0,1,0
2020-07-31,Sunset Beach,0,1,0
2020-08-01,Sunset Beach,0,2,0
2020-08-02,Sunset Beach,0,2,0
2020-08-03,Sunset Beach,0,2,0
2020-08-04,Sunset Beach,0,3,0
2020-08-05,Sunset Beach,0,2,0
2020-08-06,Sunset Beach,0,3,0
2020-08-07,Sunset Beach,0,1,0
2020-08-10,Sunset Beach,0,1,0
2020-08-12,Sunset Beach,0,1,0
2020-08-13,Sunset Beach,0,2,0
2020-08-14,Sunset Beach,0,1,0
2020-08-15,Sunset Beach,0,1,0
2020-08-18,Sunset Beach,0,2,0
2020-08-19,Sunset Beach,1,2,0
2020-08-20,Sunset Beach,0,2,0
2020-08-21,Sunset Beach,0,3,0
2020-08-22,Sunset Beach,0,1,0
2020-08-25,Sunset Beach,0,1,0
2020-08-27,Sunset Beach,0,1,0
2020-08-28,Sunset Beach,0,1,0
2020-08-29,Sunset Beach,0,1,0
2020-08-30,Sunset Beach,0,1,0
2020-08-31,Sunset Beach,0,1,0
2020-09-03,Sunset Beach,0,1,0
2020-09-04,Sunset Beach,0,2,0
2020-09-08,Sunset Beach,0,1,0
2020-09-09,Sunset Beach,0,1,0
2020-09-11,Sunset Beach,0,1,0
2020-09-14,Sunset Beach,0,1,0
2020-09-15,Sunset Beach,0,1,0
2020-03-05,Trabuco Canyon,0,1,0
2020-03-09,Trabuco Canyon,0,1,0
2020-03-12,Trabuco Canyon,0,1,0
2020-03-13,Trabuco Canyon,0,1,0
2020-03-14,Trabuco Canyon,0,1,0
2020-03-15,Trabuco Canyon,1,3,0
2020-03-16,Trabuco Canyon,0,5,0
2020-03-17,Trabuco Canyon,0,8,0
2020-03-18,Trabuco Canyon,0,6,0
2020-03-19,Trabuco Canyon,2,7,0
2020-03-20,Trabuco Canyon,1,5,0
2020-03-22,Trabuco Canyon,0,2,0
2020-03-23,Trabuco Canyon,1,4,0
2020-03-24,Trabuco Canyon,0,2,0
2020-03-25,Trabuco Canyon,0,1,0
2020-03-26,Trabuco Canyon,0,2,0
2020-03-27,Trabuco Canyon,0,2,0
2020-03-28,Trabuco Canyon,1,3,0
2020-03-29,Trabuco Canyon,1,3,0
2020-03-30,Trabuco Canyon,1,9,0
2020-03-31,Trabuco Canyon,0,2,0
2020-04-01,Trabuco Canyon,0,8,0
2020-04-02,Trabuco Canyon,0,7,0
2020-04-03,Trabuco Canyon,0,6,0
2020-04-04,Trabuco Canyon,1,3,0
2020-04-05,Trabuco Canyon,0,3,0
2020-04-06,Trabuco Canyon,0,8,0
2020-04-07,Trabuco Canyon,1,6,0
2020-04-08,Trabuco Canyon,0,4,0
2020-04-09,Trabuco Canyon,0,6,0
2020-04-10,Trabuco Canyon,0,3,0
2020-04-11,Trabuco Canyon,0,2,0
2020-04-12,Trabuco Canyon,0,1,0
2020-04-13,Trabuco Canyon,0,4,0
2020-04-14,Trabuco Canyon,0,6,0
2020-04-15,Trabuco Canyon,0,8,0
2020-04-16,Trabuco Canyon,0,6,0
2020-04-17,Trabuco Canyon,0,5,0
2020-04-18,Trabuco Canyon,0,1,0
2020-04-19,Trabuco Canyon,0,2,0
2020-04-20,Trabuco Canyon,0,6,0
2020-04-21,Trabuco Canyon,0,8,0
2020-04-22,Trabuco Canyon,0,8,0
2020-04-23,Trabuco Canyon,0,5,0
2020-04-24,Trabuco Canyon,0,8,0
2020-04-25,Trabuco Canyon,1,4,0
2020-04-26,Trabuco Canyon,0,7,0
2020-04-27,Trabuco Canyon,0,7,0
2020-04-28,Trabuco Canyon,0,9,0
2020-04-29,Trabuco Canyon,0,6,0
2020-04-30,Trabuco Canyon,0,9,0
2020-05-01,Trabuco Canyon,0,7,0
2020-05-02,Trabuco Canyon,0,8,0
2020-05-03,Trabuco Canyon,0,2,0
2020-05-04,Trabuco Canyon,0,13,0
2020-05-05,Trabuco Canyon,0,10,0
2020-05-06,Trabuco Canyon,0,5,0
2020-05-07,Trabuco Canyon,0,14,0
2020-05-08,Trabuco Canyon,0,12,0
2020-05-09,Trabuco Canyon,0,5,0
2020-05-10,Trabuco Canyon,0,9,0
2020-05-11,Trabuco Canyon,0,15,0
2020-05-12,Trabuco Canyon,0,19,0
2020-05-13,Trabuco Canyon,1,24,0
2020-05-14,Trabuco Canyon,0,11,0
2020-05-15,Trabuco Canyon,0,10,0
2020-05-16,Trabuco Canyon,0,8,0
2020-05-17,Trabuco Canyon,0,10,0
2020-05-18,Trabuco Canyon,0,23,0
2020-05-19,Trabuco Canyon,0,15,0
2020-05-20,Trabuco Canyon,0,15,0
2020-05-21,Trabuco Canyon,0,11,0
2020-05-22,Trabuco Canyon,0,14,0
2020-05-23,Trabuco Canyon,0,9,0
2020-05-24,Trabuco Canyon,0,12,0
2020-05-25,Trabuco Canyon,0,8,0
2020-05-26,Trabuco Canyon,3,29,0
2020-05-27,Trabuco Canyon,0,20,0
2020-05-28,Trabuco Canyon,0,20,0
2020-05-29,Trabuco Canyon,1,25,0
2020-05-30,Trabuco Canyon,0,8,0
2020-05-31,Trabuco Canyon,0,15,0
2020-06-01,Trabuco Canyon,0,22,0
2020-06-02,Trabuco Canyon,1,23,0
2020-06-03,Trabuco Canyon,1,20,0
2020-06-04,Trabuco Canyon,0,19,0
2020-06-05,Trabuco Canyon,0,16,0
2020-06-06,Trabuco Canyon,0,17,0
2020-06-07,Trabuco Canyon,0,8,0
2020-06-08,Trabuco Canyon,0,29,0
2020-06-09,Trabuco Canyon,0,20,0
2020-06-10,Trabuco Canyon,2,22,0
2020-06-11,Trabuco Canyon,0,21,0
2020-06-12,Trabuco Canyon,1,16,0
2020-06-13,Trabuco Canyon,1,17,0
2020-06-14,Trabuco Canyon,0,12,0
2020-06-15,Trabuco Canyon,3,31,0
2020-06-16,Trabuco Canyon,0,24,0
2020-06-17,Trabuco Canyon,4,36,0
2020-06-18,Trabuco Canyon,4,31,0
2020-06-19,Trabuco Canyon,4,49,0
2020-06-20,Trabuco Canyon,2,24,0
2020-06-21,Trabuco Canyon,1,10,0
2020-06-22,Trabuco Canyon,1,31,0
2020-06-23,Trabuco Canyon,7,46,0
2020-06-24,Trabuco Canyon,2,51,0
2020-06-25,Trabuco Canyon,2,51,0
2020-06-26,Trabuco Canyon,9,48,0
2020-06-27,Trabuco Canyon,1,21,0
2020-06-28,Trabuco Canyon,4,30,0
2020-06-29,Trabuco Canyon,7,54,0
2020-06-30,Trabuco Canyon,9,59,0
2020-07-01,Trabuco Canyon,5,39,0
2020-07-02,Trabuco Canyon,8,62,0
2020-07-03,Trabuco Canyon,5,46,0
2020-07-04,Trabuco Canyon,6,25,0
2020-07-05,Trabuco Canyon,7,34,0
2020-07-06,Trabuco Canyon,5,56,0
2020-07-07,Trabuco Canyon,6,70,0
2020-07-08,Trabuco Canyon,5,51,0
2020-07-09,Trabuco Canyon,1,41,0
2020-07-10,Trabuco Canyon,6,71,0
2020-07-11,Trabuco Canyon,1,24,0
2020-07-12,Trabuco Canyon,5,28,0
2020-07-13,Trabuco Canyon,6,44,0
2020-07-14,Trabuco Canyon,3,41,0
2020-07-15,Trabuco Canyon,7,46,0
2020-07-16,Trabuco Canyon,13,71,0
2020-07-17,Trabuco Canyon,2,47,0
2020-07-18,Trabuco Canyon,2,21,0
2020-07-19,Trabuco Canyon,2,23,0
2020-07-20,Trabuco Canyon,1,40,0
2020-07-21,Trabuco Canyon,1,31,0
2020-07-22,Trabuco Canyon,1,28,0
2020-07-23,Trabuco Canyon,1,30,0
2020-07-24,Trabuco Canyon,0,29,0
2020-07-25,Trabuco Canyon,0,22,0
2020-07-26,Trabuco Canyon,1,7,0
2020-07-27,Trabuco Canyon,0,33,0
2020-07-28,Trabuco Canyon,1,43,0
2020-07-29,Trabuco Canyon,1,37,0
2020-07-30,Trabuco Canyon,2,30,0
2020-07-31,Trabuco Canyon,0,38,0
2020-08-01,Trabuco Canyon,0,25,1
2020-08-02,Trabuco Canyon,0,12,0
2020-08-03,Trabuco Canyon,2,42,0
2020-08-04,Trabuco Canyon,4,41,0
2020-08-05,Trabuco Canyon,0,33,0
2020-08-06,Trabuco Canyon,0,24,0
2020-08-07,Trabuco Canyon,1,34,0
2020-08-08,Trabuco Canyon,0,18,0
2020-08-09,Trabuco Canyon,0,16,0
2020-08-10,Trabuco Canyon,0,44,0
2020-08-11,Trabuco Canyon,0,33,0
2020-08-12,Trabuco Canyon,1,33,0
2020-08-13,Trabuco Canyon,2,31,0
2020-08-14,Trabuco Canyon,0,20,0
2020-08-15,Trabuco Canyon,1,19,0
2020-08-16,Trabuco Canyon,0,25,0
2020-08-17,Trabuco Canyon,0,32,0
2020-08-18,Trabuco Canyon,2,28,0
2020-08-19,Trabuco Canyon,0,35,0
2020-08-20,Trabuco Canyon,1,29,0
2020-08-21,Trabuco Canyon,1,46,0
2020-08-22,Trabuco Canyon,0,25,0
2020-08-23,Trabuco Canyon,0,20,0
2020-08-24,Trabuco Canyon,2,35,0
2020-08-25,Trabuco Canyon,1,40,0
2020-08-26,Trabuco Canyon,1,32,0
2020-08-27,Trabuco Canyon,2,42,0
2020-08-28,Trabuco Canyon,0,33,0
2020-08-29,Trabuco Canyon,0,17,0
2020-08-30,Trabuco Canyon,1,8,0
2020-08-31,Trabuco Canyon,0,37,0
2020-09-01,Trabuco Canyon,1,37,0
2020-09-02,Trabuco Canyon,3,30,0
2020-09-03,Trabuco Canyon,2,34,0
2020-09-04,Trabuco Canyon,1,27,0
2020-09-05,Trabuco Canyon,0,21,0
2020-09-06,Trabuco Canyon,0,21,0
2020-09-07,Trabuco Canyon,1,14,0
2020-09-08,Trabuco Canyon,2,47,0
2020-09-09,Trabuco Canyon,0,34,0
2020-09-10,Trabuco Canyon,2,37,0
2020-09-11,Trabuco Canyon,1,36,0
2020-09-12,Trabuco Canyon,0,16,1
2020-09-13,Trabuco Canyon,0,12,0
2020-09-14,Trabuco Canyon,1,18,0
2020-09-15,Trabuco Canyon,2,18,0
2020-09-16,Trabuco Canyon,1,14,0
2020-09-17,Trabuco Canyon,0,15,0
2020-09-18,Trabuco Canyon,0,5,0
2020-09-19,Trabuco Canyon,0,4,0
2020-02-07,Tustin,0,1,0
2020-02-20,Tustin,1,1,0
2020-03-01,Tustin,0,1,0
2020-03-02,Tustin,0,1,0
2020-03-10,Tustin,0,1,0
2020-03-12,Tustin,0,2,0
2020-03-13,Tustin,0,2,0
2020-03-14,Tustin,0,3,0
2020-03-15,Tustin,0,3,0
2020-03-16,Tustin,0,4,0
2020-03-17,Tustin,1,8,0
2020-03-18,Tustin,0,7,0
2020-03-19,Tustin,0,4,0
2020-03-20,Tustin,0,4,0
2020-03-21,Tustin,2,4,0
2020-03-22,Tustin,0,3,0
2020-03-23,Tustin,0,12,0
2020-03-24,Tustin,1,10,0
2020-03-25,Tustin,0,7,0
2020-03-26,Tustin,0,8,0
2020-03-27,Tustin,1,15,0
2020-03-28,Tustin,1,8,0
2020-03-29,Tustin,1,4,0
2020-03-30,Tustin,0,6,0
2020-03-31,Tustin,0,7,0
2020-04-01,Tustin,2,10,0
2020-04-02,Tustin,1,6,0
2020-04-03,Tustin,2,15,0
2020-04-04,Tustin,0,10,0
2020-04-05,Tustin,1,3,0
2020-04-06,Tustin,2,13,0
2020-04-07,Tustin,1,16,0
2020-04-08,Tustin,0,14,0
2020-04-09,Tustin,4,18,0
2020-04-10,Tustin,1,13,1
2020-04-11,Tustin,0,2,0
2020-04-12,Tustin,0,4,0
2020-04-13,Tustin,2,13,0
2020-04-14,Tustin,0,8,0
2020-04-15,Tustin,1,6,0
2020-04-16,Tustin,0,13,0
2020-04-17,Tustin,0,23,0
2020-04-18,Tustin,0,7,1
2020-04-19,Tustin,0,3,0
2020-04-20,Tustin,0,12,0
2020-04-21,Tustin,1,29,0
2020-04-22,Tustin,1,20,0
2020-04-23,Tustin,0,16,0
2020-04-24,Tustin,0,26,0
2020-04-25,Tustin,1,11,0
2020-04-26,Tustin,1,21,0
2020-04-27,Tustin,3,30,0
2020-04-28,Tustin,1,18,0
2020-04-29,Tustin,1,34,0
2020-04-30,Tustin,2,40,0
2020-05-01,Tustin,2,42,0
2020-05-02,Tustin,0,15,0
2020-05-03,Tustin,0,11,0
2020-05-04,Tustin,3,32,0
2020-05-05,Tustin,2,23,0
2020-05-06,Tustin,3,33,0
2020-05-07,Tustin,1,39,1
2020-05-08,Tustin,3,43,0
2020-05-09,Tustin,2,20,0
2020-05-10,Tustin,2,17,0
2020-05-11,Tustin,0,39,0
2020-05-12,Tustin,4,45,0
2020-05-13,Tustin,3,46,0
2020-05-14,Tustin,3,45,0
2020-05-15,Tustin,5,41,0
2020-05-16,Tustin,1,17,0
2020-05-17,Tustin,1,30,0
2020-05-18,Tustin,4,57,0
2020-05-19,Tustin,3,70,0
2020-05-20,Tustin,3,62,0
2020-05-21,Tustin,2,56,0
2020-05-22,Tustin,2,50,1
2020-05-23,Tustin,0,28,0
2020-05-24,Tustin,1,27,0
